topic,acf,dps
301,0.08433010528470343,3.632583835533957
302,0.013102208823699854,1.2500158497963818
303,-0.04861021331609557,0.702727872344984
304,0.09456831483412705,10.569924473334494
305,0.4853479853479853,0.8279972045855819
306,0.2852303182196536,30.67254514268101
307,-0.10694638694638668,6.8144143045538765
308,-8.40336134453795E-4,0.11890031503111262
309,0,0
310,-0.036553985872855736,0.8390576474687261
311,0.5788842462841536,178.08220342848665
312,-0.0011894142134998347,0.13872185501850318
313,-0.05984937225926603,3.2948117930643206
314,0.04745350199813714,1.5457211017965964
315,-5.537098560354166E-4,0.09891420361653852
316,0.06158178492346215,3.734210051122724
317,-3.246753246753084E-4,0.07774605056498007
318,0.012938492013740891,3.5473111493694236
319,0.02952898111560932,6.049763590462435
320,-0.009098635204719298,0.36706852922525224
321,0.19954780926708063,24.19460918846264
322,0.11188479490001146,1.1526318362164625
323,0.04384203480589014,4.709083785569505
324,0.12046718357433278,13.546635959800756
325,-0.009370925684484992,0.7837007973442155
326,0.29179512538075086,23.313534432206996
327,-0.02967136150234741,0.3715115370107863
328,-0.02619047619047623,0.32707621828960165
329,0.2617216813840885,4.130560137013252
330,0.015239702772442442,1.365348986822269
331,0.12443102608897832,84.26535395307916
332,-0.0576181292189007,1.182187966116153
333,0.051275489804078214,1.7973295649418308
334,0.11628709454796388,0.4350502843049097
335,-9.18484500574067E-4,0.12914269255892769
336,0,0
337,-0.04322507164376512,5.570802076340165
338,-2.227791701476139E-4,0.059227173669289604
339,-0.035965888023730096,0.5067959802436448
340,-0.09731457800511518,2.9824341829289067
341,0.11263420124179623,1.8829705320078711
342,0,0
343,0.010530429505510171,9.691466441644758
344,-0.009137803979366262,0.1442398033405751
345,0.03206850753644672,2.559634424367085
346,0.11916121585225078,25.065507514070074
347,0.05266584677711064,4.0079533953378235
348,-6.250976715111688E-4,0.09861693536631069
349,-0.06137789935863543,1.1074135705042802
350,-0.09020000476769396,4.389817990917721
351,-0.09527891558633514,3.7560157031310877
352,0.22616530262329373,112.49625297038364
353,0.02766943310176602,9.476759223779602
354,0.019577413284100006,9.4653680823895
355,-5.165956347668913E-4,0.09147662478432089
356,0.10050782903089324,1.4949204194474008
357,0.07907182837962558,8.558950270694435
358,0,0
359,0.1745762711864409,2.3459664686408837
360,0.0025043532703331595,1.7035952018800282
361,0,0
362,-2.1600864034562923E-4,0.14680598252545746
363,-0.021706688373355095,0.5467780891988453
364,-0.0012077294685990377,0.2487331749553165
365,-0.022267686651248415,1.1672688724894462
366,0.11018742280221276,1.9678741152404307
367,0.06291205672520242,5.883389194698786
368,0.1118143459915612,0.8094649167339526
369,0,0
370,0.170288105585064,4.473604834545064
371,-2.0703933747410404E-4,0.059754173694334244
372,-0.09017313587496231,2.3948780356735386
373,0.021110190555095318,0.9708442112555691
374,0.11384676928510097,14.93896874968463
375,0.015239702772442344,1.1118526279996543
376,0.1677415681719843,9.969589465788529
377,-0.08622214361513963,2.5658664608729125
378,0.22978481976470386,23.66451537242607
379,0,0
380,0,0
381,0.06586782861292628,0.6723412069545728
382,-0.009665792922673663,0.5838003703704259
383,0.07078395603747323,17.494001587122344
384,-0.02967136150234743,0.34849298439762194
385,-0.11014463713203146,4.58305883834689
386,-0.01559714795008909,0.22328932234895807
387,0.4191717118539964,1.9865678161667648
388,0.24056548856548846,3.0740142691209122
389,0.29547713717693835,79.61342580767231
390,0.07170617955693728,11.819647395637016
391,0.15020928745877,36.81937380022941
392,0.13362042296222024,11.311400867777866
393,-0.07128712871287134,1.0848595470240332
394,-0.0248205022501632,0.44781218019290775
395,0.2040817607063703,10.470009320524888
396,0.21162444113263915,0.9763909384665245
397,-0.043966147737958435,0.8545393760257206
398,-0.04175363594450741,1.192353073832422
399,0.2427284427284433,0.857886744528395
400,0.11706535926709691,12.641500069717898
401,0.3972881481324686,119.1918308336233
402,-0.05487804878048782,2.0743885561522575
403,-6.250976715111688E-4,0.09861693536631069
404,0.26461547371760474,67.25938798496246
405,0.17394851667349498,1.2683319908406956
