topic,acf,dps
N1,-0.0062951068998942095,3.428035198715778
N2,0.15492391616422588,3.9285808533975533
N3,0.18256051326917552,8.306387328190318
N4,0.07674953360232495,5.894753890814273
N5,0.3736696336407794,9.125350487300095
N6,-3.5226533709083576E-4,1.7935730157764205
N7,-0.003844167575816391,4.81140824918115
N8,-0.06382928647079587,4.9265866408695365
N9,0.20259242614187348,7.743929332071377
N10,0.3401964801373603,4.914574474364234
N11,0.220304242440298,7.10709903119258
N12,8.092125739184205E-4,2.269923086769799
N13,0.12647235190816794,8.013357105421692
N14,0.06941120500873421,1.8510011599594514
N15,-6.372200426678289E-4,2.160830579270059
N16,0.19535519125683026,16.03216477399775
N17,-0.02963568744280219,3.011960282365488
N18,0.0013550135501354393,7.497234647139952
N19,0.10867972898736472,2.5309307220356936
N20,0.010767101963158386,1.705837441643585
N21,0.2430099229084339,6.619765245188545
N22,-0.014432309442548502,2.02488084932102
N23,-0.003903200624512135,2.7630003959533336
N24,0.06858817745168491,5.212111618808229
N25,0.12787566639559042,1.9367488044359302
N26,-0.0656816910413169,5.8237603307716785
N27,0.07034749269717624,2.989409470167872
N28,-0.058697153829042455,3.180367846117773
N29,0.00123093769502602,2.4815631411850276
N30,0.13182210079170417,5.045793755824865
N31,0.213173023075077,2.728134912845271
N32,0.21953215462723757,2.8904287822469525
N33,-0.04800340621236144,6.089082898713036
N34,0.4133240684443674,6.1115177417848345
N35,0.06560305214323298,5.819135903579526
N36,0.15865085752798913,3.0323852420477992
N37,0.32412517824717524,3.2777955379426733
N38,0.10509083227714412,3.278326143846282
N39,-0.054813686961173565,6.028387755456499
N40,0.12981037877244941,2.973463541041037
N41,0.29785418437419875,3.8114431553167396
N42,0.20268665425055518,5.193209471210861
N43,0.10204230760032842,16.115666264402925
N44,0.10239255881329835,6.1690163332187105
N45,-0.043810289389067524,7.095548426354448
N46,0.0874543480406674,11.628714786020629
N47,0.029362490772686125,3.428216065887723
N48,-0.04221572680490059,2.168423716440262
N49,-0.02483076500718838,10.004109256083233
N50,0.11497684259806708,9.94176390364924
N51,0.3266307145690395,7.897842486490392
N52,0.12350462442734886,2.4810599161666818
N53,0.030983911978046418,2.6379847050684813
N54,0.2607604797563325,2.8979622809222074
N55,0.37745307535571526,5.121994570289787
N56,0.29421647423248753,5.934188505573288
N57,-0.08896850276160619,2.2018153568296914
N58,0.054885407892586495,2.7376109034219813
N59,-0.0026643061657159245,17.28148015030185
N60,-0.008226043970923663,9.015744514022977
N61,-0.0102585477529488,3.5045793508676018
N62,0.03930337788066927,3.5562261248656313
N63,0.1529611700484088,3.8803423161212165
N64,0.07304936305732485,14.816455909335142
N65,0.3924671694377317,19.559151768784588
N66,0.07179705263049084,5.745153367609304
N67,0.15182428085653807,2.7324956815484653
N68,0.1050652591357916,13.026604437605762
N69,0.20906214393496297,2.5324030273082263
N70,0.049420361176346225,3.2514707787162367
N71,0.20105820105820113,5.250621420083941
N72,0.047647468417388074,7.444427738799582
N73,-0.020541053432806135,3.57297481926761
N74,0.11085103726905504,6.625586796263498
N75,0.4510211422698572,5.8682976639289635
N76,0.003163190198976776,3.193381620788831
N77,-0.020456778727332252,11.426495312717039
N78,-0.003793754671919337,2.558124011625185
N79,0.09128463163125945,4.420584871869696
N80,0.25173860603572157,10.237422337265098
N81,0.2647927766030705,5.065513908457481
N82,-0.04375131940046453,3.073462164845778
N83,0.07883387017524685,3.5176645751616227
N84,0.019135366193450222,5.023959574256435
N85,-0.04306427722578994,8.945370686588639
N86,0.06050178339818418,1.6440503172186547
N87,-0.011010849715329271,16.04173076944093
N88,-0.033171289676865875,3.9009046542448993
N89,0.14356224518227445,4.314384148747114
N90,-0.005072347361040648,14.804217335368051
N91,-0.04510599717794887,3.5828842029377372
N92,0.13453893776474415,3.0138770340257555
N93,0.17683413078149918,2.8826924407909185
N94,0.021763025446210862,2.8151803016045416
N95,0.23245033112582875,7.813363171434914
N96,-0.015400156681647646,3.9463641369552764
N97,0.1043194911498661,2.518150328762964
N98,0.273940209729789,4.2049952558361765
N99,0.1576168929110107,2.5182477050637986
N100,0.052308506297556664,4.628933369548443
