topic,acf,dps
851,0.3624165746164057,97.42859886525703
852,-0.06542056074766354,3.2328113656395554
853,0.33023058493032686,2507.5020729574085
854,0.426595532528838,1027.4478524968508
855,0.5303861661807364,790.75293499843
856,0.4121708372908292,1291.3967326443667
857,0.3030737784420412,115.49989348473156
858,0.3611454260276246,832.8227656828254
859,0.1794666951229246,82.20650039417015
860,0.2872525635481903,119.61331100016679
861,0.439515077285975,129.38675521061805
862,0.22854993090866574,89.18665218364
863,0.377847042215813,113.26889674356293
864,0.2225034251123646,47.461760472163775
865,0.18490333196215553,9.036698968289812
866,0.028715721071497984,11.768984587897087
867,0.6781163855100958,7521.625107507957
868,0.21773713357403232,10.455158503507215
869,0.8413015112276998,6662.25554417552
870,0.44148797188298555,154.2624226746557
871,0.4436654931475767,1295.926915689688
872,0.27049564973109724,368.03267529440285
873,0.3244230207420387,52.59193336877036
874,0.5184777465618773,2184.509206355468
875,0.4860065478570021,942.0778466284082
876,0.21441311571540267,25.561433402804553
877,-0.025459874671518036,0.9178329990449108
878,0.33846134936823397,120.8796305071198
879,0.2867111342497764,42.524707487908664
880,0.35044113984067393,74.50329035644326
881,0.367492634859487,124.95746861004598
882,0.43426183129111007,2731.347112680637
883,0.08284899803294812,12.164993709673489
884,0.09466376632129189,29.112976819986493
885,0.19189772109480085,4.373512756068519
886,0.2514204191598631,464.9410739328518
887,0.2400465904277841,13.438483901253287
888,0.1054513550367579,83.21217220908947
889,0.09221317184812428,10.293172393090392
890,0.832106940995433,1980.849471569424
891,0.4685294558565762,490.79952999594593
892,0.4876693226744851,77.48599554535537
893,0.17686138009010896,67.4689674050636
894,0.04694360635768782,20.27118231331156
895,0.22540212525823325,23.205632331435822
896,0.1980852787418342,94.76871418955362
897,0.6255253764296775,1983.1342005564356
898,0.11112319458717801,34.81384735213534
899,0.012645426392042752,7.622598710701636
900,0.15849969380503734,17.295082540308787
901,0.004440099615519049,5.53345680827053
902,0.04261768783289883,16.38871383557643
903,0.48383054565759953,527.3973891419872
904,0.1838182260180539,8.882442773669524
905,0.5443061047725098,3435.765391476625
906,0.8047583496948523,1385.6205559182288
907,0.5730378727502157,131.23644546656723
908,0.12641094795724697,42.13021775624756
909,0.10508182601205882,2.2155743731736575
910,0.1578951107070046,3.1636528905207917
911,0.10350095844136344,79.03623094233797
912,0.5797635278176397,625.4631115358536
913,0.4240293538571681,220.0782292008355
914,0.4743923481318892,62.79573798956164
915,-0.13028593117408907,4.452768448827052
916,0.10836989761999706,2.4871911884342035
917,0.17454618972096198,49.97048897601115
918,0.01249969479441352,5.408010912065749
919,0.0273345018205274,55.312391129898835
920,0.29959240578709617,69.45816091957462
921,0.2212182994222704,24.505136150933833
922,0.2892182260409024,219.0928124499703
923,0.42095613887868033,669.3802055728252
924,0.33986083387629623,31.687230518635847
925,-0.0550697037590241,9.817376160742802
926,-0.008500132555673381,7.6564520776776455
927,0.2070167355947458,9.906834500467875
928,0.07972744877397753,9.471003505527127
929,0.0989407289710626,9.239373203203748
930,0.2736195754449855,59.94206623868962
931,-0.11546666666666655,4.215563400988234
932,0.3899446603946285,24.348065783797455
933,0.77892537872453,2671.83352277897
934,0.03514228111320416,5.052816356500353
935,0.31316191971181184,551.4455873556334
936,0.386631198099002,1484.4153173949132
937,0.17595204826224872,16.334664732640903
938,0.16969378261397228,7.377026114084721
939,-0.06883934649421371,0.7256960824736683
940,0.089688630830129,16.851458630797868
941,0.30568999681170844,116.22438499100316
942,0.2901963595749819,60.00407559150307
943,0.3575493595979868,290.7415931857451
944,0.22128569409103765,118.22574686706287
945,0.3033294832333257,172.5653334174595
946,0.16863502956280638,50.382194222490206
947,0.446097442085224,55.31842310594941
948,-0.007878442711527609,0.8133530506105169
949,0.4409491685898578,8.533601561728254
950,0.042365908511578926,46.93557602520011
1001,0.05455112219451372,2.18790088837138
1002,0.012517180692705134,1.598513111081221
1003,-0.07683579186253861,0.7990369122055833
1004,0.15249467180432272,63.39530250701873
1005,0.4176732483007701,108.91017006366306
1006,0.09209364056121853,7.405621439947342
1007,0.008229902322865348,17.604330837675594
1008,0.14140250430573,34.58217020930087
1009,0.03159944089456868,10.887213722921253
1010,0.46199137869337137,38.43908357867176
1011,0.03601317987921557,4.329885484570373
1012,0.08086486486486488,5.029896766854734
1013,0.11711309523809509,0.508269362220061
1014,0.16009191880505594,6.823790002212951
1015,0.40343173059222287,35.01095759138649
1016,0.00510204081632653,20.19415143284636
1017,0.27508624984380886,568.713194695294
1018,0.12978165213781653,27.46216277536837
1019,0.1779764703986816,7.440059910640562
1020,0.421896990693158,838.1733011471504
1021,0.08311584892529249,4.164045729790965
1022,0.03509176250679832,4.619261772355467
1023,0.26695236115544846,20.526286880338763
1024,0.5137971962934919,354.959549322971
1025,0.07826484018264843,13.653406552932298
1026,0.4604125841408999,63.22935522923794
1027,0.23933438907715385,16.673653741833366
1028,0.246441442363025,556.0805600057661
1029,0.28844274991063984,198.56708717727045
1030,0.16964251299736288,9.529853982862255
1031,0.29879228653057277,38.858418068379585
1032,0.13053975757851244,24.288966978665975
1033,0.06411128052590795,23.276806913141645
1034,0.09600000000000006,6.471455086297176
1035,0.17961323219216038,9.301440018089474
1036,0.16519519338626634,541.9410590492254
1037,-0.07346868227567027,3.9993262313205946
1038,0.0012811615865052244,5.445717864286773
